,0
7610,0x6a
7611,0x74
7612,0x7e
7613,0x88
7614,0x8f
7615,0x8f
7616,0x8b
7617,0x84
7618,0x7d
7619,0x73
7620,0x6a
7621,0x67
7622,0x65
7623,0x69
7624,0x6f
7625,0x76
7626,0x7d
7627,0x7e
7628,0x82
7629,0x82
7630,0x80
7631,0x81
7632,0x80
7633,0x7d
7634,0x78
7635,0x73
7636,0x71
7637,0x71
7638,0x73
7639,0x77
7640,0x7b
7641,0x80
7642,0x81
7643,0x81
7644,0x7e
7645,0x76
7646,0x6d
7647,0x67
7648,0x67
7649,0x6d
7650,0x73
7651,0x7a
7652,0x81
7653,0x88
7654,0x89
7655,0x87
7656,0x84
7657,0x7d
7658,0x73
7659,0x6d
7660,0x69
7661,0x69
7662,0x69
7663,0x6c
7664,0x70
7665,0x73
7666,0x7b
7667,0x81
7668,0x87
7669,0x8b
7670,0x8c
7671,0x89
7672,0x84
7673,0x7d
7674,0x71
7675,0x6a
7676,0x66
7677,0x63
7678,0x6a
7679,0x74
7680,0x7d
7681,0x82
7682,0x82
7683,0x82
7684,0x7d
7685,0x77
7686,0x77
7687,0x74
7688,0x77
7689,0x7a
7690,0x7a
7691,0x7b
7692,0x7e
7693,0x7d
7694,0x78
7695,0x77
7696,0x78
7697,0x77
7698,0x76
7699,0x74
7700,0x71
7701,0x6c
7702,0x6c
7703,0x70
7704,0x74
7705,0x7a
7706,0x82
7707,0x88
7708,0x8c
7709,0x8b
7710,0x88
7711,0x82
7712,0x7a
7713,0x71
7714,0x6c
7715,0x6a
7716,0x6a
7717,0x6c
7718,0x70
7719,0x73
7720,0x76
7721,0x7b
7722,0x80
7723,0x82
7724,0x85
7725,0x88
7726,0x88
7727,0x82
7728,0x80
7729,0x78
7730,0x70
7731,0x6a
7732,0x67
7733,0x6d
7734,0x70
7735,0x77
7736,0x7d
7737,0x7b
7738,0x7b
7739,0x78
7740,0x76
7741,0x76
7742,0x76
7743,0x77
7744,0x7d
7745,0x80
7746,0x82
7747,0x82
7748,0x80
7749,0x7e
7750,0x7a
7751,0x77
7752,0x76
7753,0x70
7754,0x6f
7755,0x70
7756,0x6d
7757,0x73
7758,0x76
7759,0x77
7760,0x7b
7761,0x81
7762,0x85
7763,0x85
7764,0x87
7765,0x85
7766,0x81
7767,0x7b
7768,0x77
7769,0x71
7770,0x70
7771,0x6f
7772,0x70
7773,0x70
7774,0x71
7775,0x74
7776,0x76
7777,0x78
7778,0x7d
7779,0x80
7780,0x82
7781,0x84
7782,0x80
7783,0x7d
7784,0x7b
7785,0x77
7786,0x74
7787,0x76
7788,0x77
7789,0x78
7790,0x7a
7791,0x7a
7792,0x78
7793,0x76
7794,0x73
7795,0x73
7796,0x73
7797,0x74
7798,0x77
7799,0x7d
7800,0x80
7801,0x82
7802,0x84
7803,0x82
7804,0x80
7805,0x7b
7806,0x7b
7807,0x77
7808,0x74
7809,0x71
7810,0x70
7811,0x71
7812,0x71
7813,0x73
7814,0x76
7815,0x78
7816,0x7d
7817,0x81
7818,0x82
7819,0x81
7820,0x80
7821,0x7e
7822,0x7a
7823,0x78
7824,0x76
7825,0x74
7826,0x76
7827,0x76
7828,0x76
7829,0x74
7830,0x76
7831,0x74
7832,0x77
7833,0x7a
7834,0x7d
7835,0x7e
7836,0x7d
7837,0x7b
7838,0x7b
7839,0x7b
7840,0x7a
7841,0x7b
7842,0x7d
7843,0x7e
7844,0x7d
7845,0x7d
7846,0x7a
7847,0x74
7848,0x73
7849,0x71
7850,0x70
7851,0x73
7852,0x77
7853,0x7b
7854,0x7d
7855,0x81
7856,0x82
7857,0x81
7858,0x7e
7859,0x7d
7860,0x7b
7861,0x78
7862,0x77
7863,0x74
7864,0x73
7865,0x73
7866,0x73
7867,0x76
7868,0x77
7869,0x77
7870,0x7a
7871,0x7d
7872,0x7d
7873,0x7d
7874,0x7d
7875,0x7d
7876,0x7b
7877,0x7b
7878,0x7b
7879,0x7a
7880,0x7b
7881,0x7b
7882,0x7a
7883,0x78
7884,0x77
7885,0x76
7886,0x74
7887,0x77
7888,0x77
7889,0x78
7890,0x7a
7891,0x7b
7892,0x7b
7893,0x7d
7894,0x7d
7895,0x7e
7896,0x7e
7897,0x7e
7898,0x7b
7899,0x7a
7900,0x7a
7901,0x76
7902,0x73
7903,0x73
7904,0x73
7905,0x76
7906,0x77
7907,0x7a
7908,0x7a
7909,0x7d
7910,0x7d
7911,0x7b
7912,0x7d
7913,0x7d
7914,0x7b
7915,0x7b
7916,0x7d
7917,0x7b
7918,0x78
7919,0x77
7920,0x76
7921,0x76
7922,0x76
7923,0x76
7924,0x78
7925,0x7a
7926,0x7b
7927,0x7b
7928,0x7b
7929,0x7b
7930,0x7b
7931,0x7b
7932,0x7a
7933,0x7a
7934,0x7d
7935,0x7b
7936,0x7a
7937,0x7a
7938,0x7a
7939,0x78
7940,0x77
7941,0x77
7942,0x76
7943,0x76
7944,0x76
7945,0x77
7946,0x78
7947,0x7a
7948,0x7d
7949,0x7d
7950,0x7e
7951,0x7e
7952,0x7e
7953,0x7d
7954,0x7b
7955,0x78
7956,0x77
7957,0x77
7958,0x76
7959,0x77
7960,0x77
7961,0x77
7962,0x7a
7963,0x7a
7964,0x7b
7965,0x7d
7966,0x7d
7967,0x7b
7968,0x7d
7969,0x7b
7970,0x7d
7971,0x7b
7972,0x7a
7973,0x78
7974,0x77
7975,0x77
7976,0x78
7977,0x7a
7978,0x7a
7979,0x78
7980,0x7a
7981,0x7a
7982,0x7a
7983,0x78
7984,0x78
7985,0x77
7986,0x7a
7987,0x7b
7988,0x7b
7989,0x7e
7990,0x7e
7991,0x80
7992,0x7d
7993,0x7a
7994,0x78
7995,0x77
7996,0x73
7997,0x73
7998,0x74
7999,0x77
8000,0x7a
8001,0x7b
8002,0x7e
8003,0x80
8004,0x7e
8005,0x7e
8006,0x7d
8007,0x7d
8008,0x7a
8009,0x77
8010,0x78
8011,0x77
8012,0x78
8013,0x78
8014,0x7b
8015,0x7a
8016,0x7b
8017,0x7b
8018,0x78
8019,0x7a
8020,0x78
8021,0x78
8022,0x7a
8023,0x7a
8024,0x7b
8025,0x7d
8026,0x7b
8027,0x7b
8028,0x7b
8029,0x7a
8030,0x7a
8031,0x78
8032,0x78
8033,0x78
8034,0x78
8035,0x77
8036,0x77
8037,0x78
8038,0x7a
8039,0x7d
8040,0x7d
8041,0x7e
8042,0x81
8043,0x80
8044,0x7e
8045,0x7e
8046,0x7b
8047,0x78
8048,0x77
8049,0x77
8050,0x77
8051,0x78
8052,0x7a
8053,0x7b
8054,0x7d
8055,0x7b
8056,0x7d
8057,0x7d
8058,0x7d
8059,0x7b
8060,0x7b
8061,0x7b
8062,0x7b
8063,0x7d
8064,0x7b
8065,0x7d
8066,0x7d
8067,0x7b
8068,0x7d
8069,0x7b
8070,0x78
8071,0x78
8072,0x77
8073,0x78
8074,0x78
8075,0x7b
8076,0x7d
8077,0x7e
8078,0x80
8079,0x80
8080,0x7e
8081,0x7e
8082,0x7d
8083,0x7b
8084,0x78
8085,0x77
8086,0x78
8087,0x77
8088,0x77
8089,0x7a
8090,0x7b
8091,0x7d
8092,0x7d
8093,0x7b
8094,0x7b
8095,0x7d
8096,0x7d
8097,0x7e
8098,0x7d
8099,0x7b
8100,0x7b
8101,0x7d
8102,0x7b
8103,0x7d
8104,0x7b
8105,0x7b
8106,0x7d
8107,0x7b
8108,0x7b
8109,0x7a
8110,0x7b
8111,0x7a
8112,0x7b
8113,0x7d
8114,0x7e
8115,0x7e
8116,0x80
8117,0x7e
8118,0x7d
8119,0x7e
8120,0x7d
8121,0x7b
8122,0x78
8123,0x78
8124,0x78
8125,0x78
8126,0x7b
8127,0x7b
8128,0x7d
8129,0x7e
8130,0x80
8131,0x80
8132,0x7e
8133,0x7d
8134,0x7b
8135,0x7b
8136,0x7a
8137,0x7a
8138,0x7b
8139,0x7d
8140,0x7d
8141,0x7d
8142,0x7e
8143,0x7d
8144,0x7b
8145,0x7d
8146,0x7b
8147,0x7d
8148,0x7e
8149,0x7e
8150,0x7d
8151,0x7e
8152,0x7d
8153,0x7e
8154,0x7d
8155,0x7e
8156,0x7d
8157,0x7d
8158,0x7b
8159,0x7b
8160,0x7b
8161,0x7a
8162,0x7b
8163,0x7a
8164,0x7b
8165,0x7e
8166,0x7e
8167,0x80
8168,0x7e
8169,0x80
8170,0x7e
8171,0x7e
8172,0x7d
8173,0x7d
8174,0x7b
8175,0x7a
8176,0x7a
8177,0x7b
8178,0x7b
8179,0x7d
8180,0x7e
8181,0x80
8182,0x7e
8183,0x80
8184,0x7d
8185,0x7b
8186,0x7d
8187,0x7b
8188,0x7b
8189,0x7d
8190,0x7e
8191,0x7d
8192,0x7e
8193,0x7e
8194,0x7d
8195,0x7b
8196,0x7b
8197,0x7a
8198,0x7b
8199,0x7b
8200,0x7b
8201,0x7d
8202,0x7e
8203,0x80
8204,0x80
8205,0x7e
8206,0x7d
8207,0x7e
8208,0x7d
8209,0x7b
8210,0x7d
8211,0x7a
8212,0x7b
8213,0x7d
8214,0x7b
8215,0x7b
8216,0x7d
8217,0x7e
8218,0x7d
8219,0x7d
8220,0x7e
8221,0x7d
8222,0x7d
8223,0x7d
8224,0x7b
8225,0x7d
8226,0x7b
8227,0x7d
8228,0x7b
8229,0x7d
8230,0x7d
8231,0x7d
8232,0x7b
8233,0x7d
8234,0x7b
8235,0x7d
8236,0x7b
8237,0x7d
8238,0x7b
8239,0x7d
8240,0x7e
8241,0x7e
8242,0x7d
8243,0x7e
8244,0x7d
8245,0x7d
8246,0x7b
8247,0x7b
8248,0x7a
8249,0x7b
8250,0x7b
8251,0x7d
8252,0x7e
8253,0x7d
8254,0x7e
8255,0x7d
8256,0x7e
8257,0x7d
8258,0x7e
8259,0x7d
8260,0x7b
8261,0x7b
8262,0x7d
8263,0x7d
8264,0x7b
8265,0x7d
8266,0x7b
8267,0x7d
8268,0x7b
8269,0x7d
8270,0x7d
8271,0x7b
8272,0x7d
8273,0x7d
8274,0x7b
8275,0x7d
8276,0x7d
8277,0x7e
8278,0x7e
8279,0x7d
8280,0x7d
8281,0x7b
8282,0x7d
8283,0x7b
8284,0x7b
8285,0x7d
8286,0x7b
8287,0x7d
8288,0x7b
8289,0x7d
8290,0x7d
8291,0x7e
8292,0x7e
8293,0x7e
8294,0x7d
8295,0x7e
8296,0x7d
8297,0x7d
8298,0x7b
8299,0x7d
8300,0x7b
8301,0x7d
8302,0x7d
8303,0x7b
8304,0x7e
8305,0x7d
8306,0x7e
8307,0x7e
8308,0x7e
8309,0x7e
8310,0x7b
8311,0x7d
8312,0x7b
8313,0x7d
8314,0x7e
8315,0x7e
8316,0x7d
8317,0x7e
8318,0x7d
8319,0x7d
8320,0x7b
8321,0x7d
8322,0x7b
8323,0x7d
8324,0x7d
8325,0x7d
8326,0x7d
8327,0x7d
8328,0x7e
8329,0x7e
8330,0x7d
8331,0x7d
8332,0x7e
8333,0x7e
8334,0x7d
8335,0x7e
8336,0x7d
8337,0x7e
8338,0x7b
8339,0x7d
8340,0x7e
8341,0x7d
8342,0x7e
8343,0x7d
8344,0x7d
8345,0x7e
